year,state,minimumwage2020dollars,cpiavg,stateid,percentunemploymentrate,percentlaborforceparticipation,realgdp2020,ahw2020,real_gdp_per_capita_2020,kaitz_index,ResidentPopulation
2008,Idaho,7.0300002,215.30299,13,5,67,67986.898,19.594229,44310.76829,0.358779118,1534.32
2009,Idaho,7.9000001,214.537,13,8.6999998,66.400002,64625.742,19.78496,41574.96177,0.399293206,1554.439
2010,Idaho,8.6000004,218.056,13,8.8000002,65.400002,65701.07,19.910248,41825.9965,0.431938387,1570.819
2011,Idaho,8.3400002,224.939,13,8.1999998,64.800003,65638.398,19.704025,41431.26812,0.423263785,1584.272
2012,Idaho,8.1700001,229.59399,13,7.4000001,64.699997,65748.531,19.586838,41198.14463,0.417116847,1595.91
2013,Idaho,8.0500002,232.957,13,6.8000002,64.400002,68349.555,19.664701,42399.07435,0.40936296,1612.053
2014,Idaho,7.9200001,236.73599,13,4.4000001,63.400002,70404.391,19.952724,43133.39088,0.396938288,1632.248
2015,Idaho,7.9099998,237.017,13,3.9000001,63.799999,71111.438,20.393099,43032.77045,0.387876301,1652.495
2016,Idaho,7.8099999,240.007,13,3.7,63.799999,73814.477,20.543518,43831.8878,0.380168572,1684.036
2017,Idaho,7.6500001,245.12,13,3.2,63.900002,75507.117,20.986013,43905.99595,0.364528512,1719.745
2018,Idaho,7.4699998,251.10699,13,2.8,64,80123.297,21.247875,45730.54392,0.351564559,1752.074
2019,Idaho,7.3400002,255.657,13,2.8,64.199997,83321,21.536682,46572.50176,0.340813882,1789.06
2020,Idaho,7.25,258.66,13,5.4000001,63.400002,83031.734,22.924999,45449.19983,0.316248651,1826.913
2001,Illinois,7.52,177.10001,14,5.4000001,68.599998,724056.31,27.474319,57978.09976,0.273710151,12488.445
2002,Illinois,7.4000001,179.89999,14,6.5999999,67,729946.81,27.441296,58276.59946,0.269666567,12525.556
2003,Illinois,7.2399998,184,14,6.6999998,66.300003,742121.06,27.428699,59104.86663,0.263957098,12556.006
2004,Illinois,7.5300002,188.89999,14,6.1999998,66.400002,762963.31,27.847284,60601.83214,0.270403397,12589.773
2005,Illinois,8.6099997,195.3,14,5.6999998,66.699997,775251.63,27.862329,61479.58711,0.309019382,12609.903
2006,Illinois,8.3400002,201.60001,14,4.5999999,67.300003,794552.13,28.179411,62840.47436,0.295960771,12643.955
2007,Illinois,9.3599997,207.342,14,5.0999999,68.099998,803336.31,28.614985,63275.42446,0.327101332,12695.866
2008,Illinois,9.3100004,215.30299,14,6.5,67.800003,796568.75,28.159191,62490.49779,0.330620308,12747.038
2009,Illinois,9.6499996,214.537,14,10.2,66.900002,775763.88,28.0488,60621.81277,0.344043225,12796.778
2010,Illinois,9.79,218.056,14,10.5,66.699997,787057.88,28.248219,61294.74099,0.346570522,12840.545
2011,Illinois,9.4899998,224.939,14,9.8000002,66,801829.75,28.132172,62312.96798,0.337336193,12867.783
2012,Illinois,9.29,229.59399,14,9.1000004,65.900002,818869.69,28.295231,63561.89138,0.328323879,12883.029
2013,Illinois,9.1599998,232.957,14,9.1000004,65.400002,818560.69,28.080524,63475.09162,0.326204732,12895.778
2014,Illinois,9.0100002,236.73599,14,7.1999998,64.800003,835548,28.4258,64846.10277,0.316965581,12885.092
2015,Illinois,9,237.017,14,6,64.800003,847453.31,29.4021,65900.51778,0.306100585,12859.585
2016,Illinois,8.8900003,240.007,14,5.9000001,65.300003,844723.63,29.278561,65882.29619,0.303635151,12821.709
2017,Illinois,8.71,245.12,14,5,64.599998,851781.88,29.433212,66650.1574,0.29592421,12779.893
2018,Illinois,8.5,251.10699,14,4.4000001,64.599998,872603.5,29.695517,68575.64647,0.286238492,12724.685
2019,Illinois,9.3599997,255.657,14,4,64.5,876649.13,29.964081,69207.22772,0.312373995,12667.017
2020,Illinois,9.25,258.66,14,9.6000004,62.799999,831545.63,31.875,66061.0644,0.290196078,12587.53
2001,Indiana,7.52,177.10001,15,4.1999998,67.900002,292505.94,22.322886,47734.56206,0.336874005,6127.76
2002,Indiana,7.4000001,179.89999,15,5.1999998,67.900002,299123.53,22.550055,48590.8274,0.328158849,6155.967
2003,Indiana,7.2399998,184,15,5.3000002,67.800003,312433,22.575928,50419.75988,0.320695557,6196.638
2004,Indiana,7.0500002,188.89999,15,5.4000001,67.099998,324274.5,22.846416,52025.37074,0.308582326,6233.007
2005,Indiana,6.8200002,195.3,15,5.4000001,67.400002,327286.97,22.561529,52127.24747,0.302284486,6278.616
2006,Indiana,6.6100001,201.60001,15,5,67.5,333807.84,22.562786,52712.03027,0.29296028,6332.669
2007,Indiana,6.4200001,207.342,15,4.5999999,66.300003,342795.81,22.530008,53733.12805,0.284953299,6379.599
2008,Indiana,7.0300002,215.30299,15,5.9000001,66.599998,339275.13,22.208797,52807.06219,0.316541243,6424.806
2009,Indiana,7.9000001,214.537,15,10.4,65.599998,315103.69,22.19776,48782.75826,0.35589177,6459.325
2010,Indiana,8.6000004,218.056,15,10.1,64,335391.25,22.402737,51673.73976,0.383881684,6490.555
2011,Indiana,8.3400002,224.939,15,8.8999996,63.700001,337135.41,22.264111,51729.70348,0.374593901,6517.25
2012,Indiana,8.1700001,229.59399,15,8.1999998,63.099998,338769.31,22.348724,51807.59747,0.365568974,6538.989
2013,Indiana,8.0500002,232.957,15,7.5,63.099998,346395.72,22.247774,52719.23994,0.361833961,6570.575
2014,Indiana,7.9200001,236.73599,15,6,63.400002,357109.59,22.357986,54140.17,0.354235847,6596.019
2015,Indiana,7.9099998,237.017,15,4.8000002,63.799999,353691.72,23.041201,53496.91036,0.343298069,6611.442
2016,Indiana,7.8099999,240.007,15,4.4000001,64.699997,360286.78,23.104719,54277.23957,0.33802618,6637.898
2017,Indiana,7.6500001,245.12,15,3.5,64.199997,367321.34,23.440981,55136.23397,0.326351534,6662.068
2018,Indiana,7.4699998,251.10699,15,3.4000001,64.900002,380068.75,23.565825,56739.54289,0.316984438,6698.481
2019,Indiana,7.3400002,255.657,15,3.2,64.5,381422.06,23.738436,56666.39331,0.309203193,6731.01
2020,Indiana,7.25,258.66,15,7.1999998,63,371854.91,24.975,55049.2224,0.29029029,6754.953
2001,Iowa,7.52,177.10001,16,3.3,71.900002,135783.06,20.276924,46310.77726,0.37086493,2931.997
2002,Iowa,7.4000001,179.89999,16,4,72.5,138994.06,20.536015,47369.79396,0.360342554,2934.234
2003,Iowa,7.2399998,184,16,4.5,71.400002,145379.2,20.782515,49415.10857,0.348369762,2941.999
2004,Iowa,7.0500002,188.89999,16,4.5,71,157797.31,21.133793,53424.78336,0.333588968,2953.635
2005,Iowa,6.8200002,195.3,16,4.3000002,71.599998,162981.98,21.070681,54978.75157,0.32367251,2964.454
2006,Iowa,6.6100001,201.60001,16,3.7,72.300003,165211.8,21.182699,55391.05572,0.312047114,2982.644
2007,Iowa,6.4200001,207.342,16,3.7,72.099998,172321.11,21.437834,57455.46163,0.299470558,2999.212
2008,Iowa,8.71,215.30299,16,4.1999998,72.5,168961.3,21.367327,56008.02059,0.407631708,3016.734
2009,Iowa,8.7399998,214.537,16,6.4000001,71.900002,164791.88,21.5644,54335.29297,0.405297611,3032.87
2010,Iowa,8.6000004,218.056,16,6.0999999,71,169262.3,21.779615,55480.93807,0.394864666,3050.819
2011,Iowa,8.3400002,224.939,16,5.6999998,70.300003,171840.2,21.68881,56032.92322,0.384530096,3066.772
2012,Iowa,8.1700001,229.59399,16,5.0999999,69.5,178720.34,21.869619,58085.6033,0.373577615,3076.844
2013,Iowa,8.0500002,232.957,16,4.6999998,69.699997,178655.41,21.970024,57743.75027,0.366408348,3093.935
2014,Iowa,7.9200001,236.73599,16,4.1999998,70.199997,187829.83,22.357986,60382.95941,0.354235847,3110.643
2015,Iowa,7.9099998,237.017,16,3.7,69.900002,192910.91,23.1504,61780.10473,0.341678753,3122.541
2016,Iowa,7.8099999,240.007,16,3.5999999,69.699997,192079.63,23.29344,61304.42262,0.335287527,3133.21
2017,Iowa,7.6500001,245.12,16,3.0999999,68.800003,191846.95,23.388186,61025.18534,0.327088219,3143.734
2018,Iowa,7.4699998,251.10699,16,2.5999999,69.199997,194943.31,23.54007,61888.7298,0.317331248,3149.9
2019,Iowa,7.3400002,255.657,16,2.8,70.199997,194916.94,23.68782,61690.46296,0.309863896,3159.596
2020,Iowa,7.25,258.66,16,5.3000002,67.199997,190987.5,25.15,60371.05022,0.288270378,3163.561
2001,Kansas,7.52,177.10001,17,4.3000002,69.400002,128881.62,21.1903,47695.74141,0.354879355,2702.162
2002,Kansas,7.4000001,179.89999,17,5.0999999,70,130986.63,21.327246,48271.58301,0.346974012,2713.535
2003,Kansas,7.2399998,184,17,5.5999999,70.599998,133238.41,21.30999,48930.66995,0.339746748,2723.004
2004,Kansas,7.0500002,188.89999,17,5.5,71.099998,134590.16,21.579075,49221.58023,0.326705394,2734.373
2005,Kansas,6.8200002,195.3,17,5.0999999,70.599998,139728.61,21.567631,50897.41045,0.316214618,2745.299
2006,Kansas,6.6100001,201.60001,17,4.4000001,70.599998,146959.91,22.01717,53189.85889,0.300220242,2762.931
2007,Kansas,6.4200001,207.342,17,4.1999998,70.900002,154545.61,22.217958,55516.35992,0.288955452,2783.785
2008,Kansas,7.0300002,215.30299,17,4.5999999,70.800003,157299.83,22.058535,56016.94185,0.318697511,2808.076
2009,Kansas,7.9000001,214.537,17,6.9000001,71.099998,151314.09,22.13744,53416.83776,0.356861503,2832.704
2010,Kansas,8.6000004,218.056,17,6.9000001,69.800003,153000.77,22.224703,53529.22716,0.38695682,2858.266
2011,Kansas,8.3400002,224.939,17,6.4000001,69.300003,157347.86,22.120285,54831.20923,0.377029509,2869.677
2012,Kansas,8.1700001,229.59399,17,5.6999998,68.599998,159871.66,22.292358,55395.12492,0.366493311,2886.024
2013,Kansas,8.0500002,232.957,17,5.3000002,68.199997,159764.78,22.192225,55199.68517,0.362739662,2894.306
2014,Kansas,7.9200001,236.73599,17,4.5,68.099998,163846.41,22.439983,56462.5287,0.352941448,2901.861
2015,Kansas,7.9099998,237.017,17,4.1999998,67.800003,167754.08,23.041201,57633.24981,0.343298069,2910.717
2016,Kansas,7.8099999,240.007,17,4,67.400002,173260.72,22.88904,59478.91796,0.341211335,2912.977
2017,Kansas,7.6500001,245.12,17,3.5999999,66.900002,175191.33,22.913031,60184.7578,0.333871154,2910.892
2018,Kansas,7.4699998,251.10699,17,3.3,66.699997,179135.08,23.076481,61500.3701,0.323706192,2912.748
2019,Kansas,7.3400002,255.657,17,3.0999999,67.099998,180573.5,23.38413,61996.61132,0.313888103,2912.635
2020,Kansas,7.25,258.66,17,5.9000001,67,176726.94,24.75,60651.6016,0.292929293,2913.805
2001,Kentucky,7.52,177.10001,18,5.1999998,62.900002,171162.81,21.080694,42074.05512,0.356724499,4068.132
2002,Kentucky,7.4000001,179.89999,18,5.8000002,62.200001,175457.38,21.363211,42900.42605,0.34638988,4089.875
2003,Kentucky,7.2399998,184,18,6.1999998,62.299999,180357.63,21.556145,43806.21398,0.335867095,4117.17
2004,Kentucky,7.0500002,188.89999,18,5.5,62,185610.17,21.853094,44767.40195,0.322608789,4146.101
2005,Kentucky,6.8200002,195.3,18,5.9000001,62.099998,192971.55,21.633892,46135.17879,0.315246106,4182.742
2006,Kentucky,6.6100001,201.60001,18,5.6999998,62.400002,198018.92,21.728313,46932.37809,0.304211381,4219.239
2007,Kentucky,6.4200001,207.342,18,5.4000001,62.200001,196609.34,21.905909,46188.51065,0.293071614,4256.672
2008,Kentucky,7.0300002,215.30299,18,6.5,61.700001,195936.13,21.6378,45674.05647,0.324894407,4289.878
2009,Kentucky,7.9000001,214.537,18,10.8,62,187925.64,22.046961,43530.7896,0.358326034,4317.074
2010,Kentucky,8.6000004,218.056,18,10.3,61.599998,195902.31,22.106012,45050.92143,0.389034458,4348.464
2011,Kentucky,8.3400002,224.939,18,9.3999996,61.099998,198117.67,21.918928,45327.37701,0.38049307,4370.817
2012,Kentucky,8.1700001,229.59399,18,8.1999998,60.799999,200821.39,21.925985,45767.44955,0.372617244,4387.865
2013,Kentucky,8.0500002,232.957,18,7.9000001,60.299999,204611.59,21.7756,46429.76047,0.369679834,4406.906
2014,Kentucky,7.9200001,236.73599,18,6.4000001,58.5,204573.16,22.057327,46315.03974,0.359064364,4416.992
2015,Kentucky,7.9099998,237.017,18,5.1999998,57.5,206201.2,22.7682,46555.73131,0.347414367,4429.126
2016,Kentucky,7.8099999,240.007,18,5,58.299999,207552.84,22.862082,46742.91366,0.341613677,4440.306
2017,Kentucky,7.6500001,245.12,18,4.8000002,59,209527.31,22.939428,47025.71601,0.33348696,4455.59
2018,Kentucky,7.4699998,251.10699,18,4.1999998,58.900002,212026.64,22.921949,47494.10262,0.32588851,4464.273
2019,Kentucky,7.3400002,255.657,18,4.0999999,59.200001,215715.06,23.232286,48233.09919,0.315939645,4472.345
2020,Kentucky,7.25,258.66,18,6.5999999,57.599998,209153.72,24.4,46714.76314,0.297131148,4477.251
2001,Louisiana,7.52,177.10001,19,5.5999999,61.5,235174.84,20.4596,52519.29542,0.367553618,4477.875
2002,Louisiana,7.4000001,179.89999,19,6,60.900002,240204.41,20.823734,53411.19618,0.355363745,4497.267
2003,Louisiana,7.2399998,184,19,6.3000002,60.900002,250006.28,20.81768,55298.37591,0.347781299,4521.042
2004,Louisiana,7.0500002,188.89999,19,5.6999998,60.799999,262337.13,20.996782,57628.16663,0.335765747,4552.238
2005,Louisiana,6.8200002,195.3,19,7.0999999,63.200001,279314.72,21.401979,61030.68023,0.318662129,4576.628
2006,Louisiana,6.6100001,201.60001,19,4.0999999,62.599998,276752.38,22.594879,64321.15445,0.292544169,4302.665
2007,Louisiana,6.4200001,207.342,19,4.0999999,61.599998,259693.52,22.935675,59350.63709,0.279913284,4375.581
2008,Louisiana,7.0300002,215.30299,19,4.6999998,61.599998,261703.48,23.350792,59000.88061,0.301060461,4435.586
2009,Louisiana,7.9000001,214.537,19,6.8000002,61,266506.13,23.524799,59333.70781,0.335815838,4491.648
2010,Louisiana,8.6000004,218.056,19,7.5,60.700001,278258.44,23.648981,61227.89619,0.363652049,4544.635
2011,Louisiana,8.3400002,224.939,19,7.4000001,59.799999,264888.09,23.443476,57883.29687,0.355749301,4576.244
2012,Louisiana,8.1700001,229.59399,19,6.8000002,59.700001,265349.19,23.476023,57658.69771,0.348014657,4602.067
2013,Louisiana,8.0500002,232.957,19,6.4000001,59.599998,257534.84,23.49765,55670.69027,0.342587459,4626.04
2014,Louisiana,7.9200001,236.73599,19,6.3000002,60.400002,265315.81,23.833939,57107.04921,0.332299252,4645.938
2015,Louisiana,7.9099998,237.017,19,6.3000002,60.299999,262678.94,24.105902,56284.3481,0.3281354,4666.998
2016,Louisiana,7.8099999,240.007,19,6.0999999,59.299999,257507.45,23.643919,55007.13897,0.330317487,4681.346
2017,Louisiana,7.6500001,245.12,19,5.0999999,58.799999,263533.88,23.599365,56386.88886,0.324161269,4673.673
2018,Louisiana,7.4699998,251.10699,19,4.8000002,59,266342.22,23.823376,57100.45557,0.313557566,4664.45
2019,Louisiana,7.3400002,255.657,19,4.5999999,59.099998,265983.72,23.99151,57099.06543,0.305941568,4658.285
2020,Louisiana,7.25,258.66,19,8.3999996,58,250595.19,24.975,53945.7557,0.29029029,4645.318
2001,Maine,7.52,177.10001,20,3.8,67.199997,55768.66,20.240391,43376.3763,0.371534325,1285.692
2002,Maine,8.2700005,179.89999,20,4.5,66.800003,57391.293,20.57198,44284.77191,0.402003137,1295.96
2003,Maine,8.79,184,20,5.1999998,66.699997,58856.109,20.782515,45048.23833,0.422951698,1306.513
2004,Maine,8.5600004,188.89999,20,4.6999998,66.199997,61162.789,21.031034,46558.07848,0.407017572,1313.688
2005,Maine,8.4099998,195.3,20,4.9000001,66.699997,61919.094,20.83877,46951.55017,0.403574674,1318.787
2006,Maine,8.3400002,201.60001,20,4.6999998,66.699997,62506.98,20.86175,47224.29944,0.399774717,1323.619
2007,Maine,8.4200001,207.342,20,4.6999998,66.199997,62407.215,21.09458,47027.38049,0.399154669,1327.04
2008,Maine,8.4099998,215.30299,20,5.4000001,66.099998,61611.34,20.976646,46306.59394,0.400922044,1330.509
2009,Maine,8.7399998,214.537,20,8.3999996,65.5,60457.211,21.232639,45470.56687,0.411630405,1329.59
2010,Maine,8.8999996,218.056,20,8.3999996,65,61218.027,21.304855,46110.02967,0.417745138,1327.651
2011,Maine,8.6199999,224.939,20,7.6999998,64.800003,60636.34,21.027214,45643.63747,0.409944936,1328.473
2012,Maine,8.4499998,229.59399,20,7.1999998,64.699997,60513.125,20.911413,45563.88704,0.404085549,1328.094
2013,Maine,8.3299999,232.957,20,6.6999998,64.900002,60016.438,20.970125,45174.62965,0.397231771,1328.543
2014,Maine,8.1899996,236.73599,20,5.5999999,64.099998,60916.926,21.264687,45760.32758,0.385145551,1331.217
2015,Maine,8.1800003,237.017,20,4.4000001,63,61354.203,21.9492,46162.28675,0.372678745,1329.098
2016,Maine,8.0799999,240.007,20,3.8,63.400002,62638.875,22.08024,47013.89952,0.365938047,1332.348
2017,Maine,9.5,245.12,20,3.4000001,63.599998,63875.75,22.27949,47820.3891,0.426401143,1335.743
2018,Maine,10.3,251.10699,20,3.0999999,63.200001,65584.961,22.458359,48939.50854,0.458626563,1340.123
2019,Maine,12.14,255.657,20,2.7,62.599998,66999.836,22.953901,49785.50272,0.528886136,1345.77
2020,Maine,12,258.66,20,5.5,60.5,66237.102,24.975,49059.39602,0.48048048,1350.141
2001,Maryland,7.52,177.10001,21,4.1999998,70,294826.03,26.889759,54854.50791,0.279660372,5374.691
2002,Maryland,7.4000001,179.89999,21,4.8000002,69.900002,304899.03,27.225504,56043.60828,0.271803971,5440.389
2003,Maryland,7.2399998,184,21,4.8000002,69.300003,313763.66,27.499029,57086.6637,0.263282016,5496.269
2004,Maryland,7.0500002,188.89999,21,4.5999999,68.599998,327237.84,28.052797,58994.35274,0.251311846,5546.935
2005,Maryland,6.8200002,195.3,21,4.5,68.900002,340062,28.259892,60808.11047,0.241331432,5592.379
2006,Maryland,6.6100001,201.60001,21,4.1999998,69.5,344721.69,28.50036,61258.0786,0.231926898,5627.367
2007,Maryland,7.6700001,207.342,21,3.7,69.099998,345805.81,28.958241,61167.67267,0.264864157,5653.408
2008,Maryland,7.3899999,215.30299,21,4.5,69.5,354826.25,28.640034,62414.85216,0.258030416,5684.965
2009,Maryland,7.9000001,214.537,21,7.5999999,69.400002,350976.06,29.345682,61248.21914,0.269204856,5730.388
2010,Maryland,8.6000004,218.056,21,7.8000002,68.599998,366789.25,29.524137,63362.05497,0.291287105,5788.784
2011,Maryland,8.3400002,224.939,21,7.3000002,68,374756.47,29.311535,64167.9804,0.28452963,5840.241
2012,Maryland,8.1700001,229.59399,21,6.9000001,67.800003,374853.75,29.281618,63659.96561,0.27901464,5888.375
2013,Maryland,8.0500002,232.957,21,6.5,67.5,376821.34,28.858225,63596.42388,0.278949942,5925.197
2014,Maryland,7.9200001,236.73599,21,5.6999998,66.900002,382836.25,29.109112,64233.58038,0.272079756,5960.064
2015,Maryland,9,237.017,21,5,66.800003,392471.53,30.030001,65537.22885,0.29970029,5988.528
2016,Maryland,9.4300003,240.007,21,4.3000002,66.900002,405920.44,30.114319,67574.41218,0.313140081,6007.014
2017,Maryland,9.2299995,245.12,21,4.0999999,67.599998,413358.94,30.251535,68571.03281,0.305108468,6028.186
2018,Maryland,10.4,251.10699,21,3.8,67.599998,415572.28,30.28788,68778.84092,0.343371672,6042.153
2019,Maryland,11.13,255.657,21,3.5,68.599998,416677.03,30.647383,68815.88696,0.363163145,6054.954
2020,Maryland,11,258.66,21,6.8000002,66.400002,397996.09,33.125,65721.45027,0.332075472,6055.802
2001,Massachusetts,9.8599997,177.10001,22,3.8,68.099998,408830.91,31.602776,63903.454,0.311997899,6397.634
2002,Massachusetts,9.71,179.89999,22,5.1999998,68.599998,408738.25,31.073759,63694.11392,0.31248231,6417.206
2003,Massachusetts,9.4899998,184,22,5.6999998,68,415982.03,31.332014,64768.83146,0.302885087,6422.565
2004,Massachusetts,9.2399998,188.89999,22,5.0999999,67.400002,427343.75,32.231602,66644.57624,0.286675164,6412.281
2005,Massachusetts,8.9399996,195.3,22,4.8000002,66.900002,436043.59,31.904192,68096.80492,0.280213948,6403.29
2006,Massachusetts,8.6599998,201.60001,22,4.6999998,67,445887.5,32.351761,69560.32089,0.267682486,6410.084
2007,Massachusetts,9.3599997,207.342,22,4.5,66.900002,458158.63,33.139709,71236.01447,0.282440612,6431.559
2008,Massachusetts,9.6099997,215.30299,22,5.3000002,66.900002,467739.22,32.787277,72305.08673,0.293101489,6468.967
2009,Massachusetts,9.6499996,214.537,22,8.1000004,66.300003,459058.66,32.633118,70433.55597,0.295711847,6517.613
2010,Massachusetts,9.4899998,218.056,22,8.1000004,66.199997,479996.13,32.966148,73098.38055,0.287871055,6566.44
2011,Massachusetts,9.1999998,224.939,22,7.1999998,65.800003,489805.66,33.022221,74053.4497,0.278600273,6614.218
2012,Massachusetts,9.0100002,229.59399,22,6.6999998,65.5,499300.22,33.001709,74921.97869,0.27301617,6664.269
2013,Massachusetts,8.8800001,232.957,22,6.5999999,65.099998,501506.47,32.9967,74682.75058,0.269117824,6715.158
2014,Massachusetts,8.7399998,236.73599,22,5.6999998,65.400002,509053.63,33.700974,75249.6473,0.25933968,6764.864
2015,Massachusetts,9.8199997,237.017,22,4.8000002,65.199997,527645.06,35.025902,77623.58249,0.280363935,6797.484
2016,Massachusetts,10.78,240.007,22,4,65.300003,535860.94,34.967117,78488.20321,0.308289643,6827.28
2017,Massachusetts,11.61,245.12,22,3.8,65.900002,546079.69,35.504639,79562.16453,0.326999523,6863.56
2018,Massachusetts,11.33,251.10699,22,3.5,67,566980.38,35.953983,82341.48063,0.315125031,6885.72
2019,Massachusetts,12.9,255.657,22,3,67.099998,583633.75,36.695873,84647.37545,0.351538169,6894.883
2020,Massachusetts,12.75,258.66,22,9,64.800003,562045.88,40.224998,81531.85561,0.316967076,6893.574
2001,Michigan,7.52,177.10001,23,5.1999998,67.800003,479218.84,26.268665,47964.47646,0.286272637,9991.12
2002,Michigan,7.4000001,179.89999,23,6.1999998,66.099998,492407.13,26.362347,49163.47718,0.280703387,10015.71
2003,Michigan,7.2399998,184,23,7.0999999,65.699997,500129.13,26.655071,49807.94335,0.271618102,10041.152
2004,Michigan,7.0500002,188.89999,23,7,65.599998,506031.78,26.579941,50324.80633,0.265237617,10055.315
2005,Michigan,6.8200002,195.3,23,6.8000002,65.5,515331.34,26.272091,51270.94974,0.259591069,10051.137
2006,Michigan,6.6100001,201.60001,23,7,65.099998,507119.84,26.029045,50529.66791,0.253947085,10036.081
2007,Michigan,8.6700001,207.342,23,7.0999999,64.199997,503839.06,26.024969,50377.43754,0.333141611,10001.284
2008,Michigan,8.5900002,215.30299,23,8.1999998,63.299999,474564,25.574678,47709.79147,0.335879114,9946.889
2009,Michigan,8.9200001,214.537,23,13.1,62.599998,431913.84,25.304239,43620.65046,0.352510111,9901.591
2010,Michigan,8.7799997,218.056,23,12.2,61.400002,455673.72,25.369987,46132.04203,0.34607821,9877.597
2011,Michigan,8.5100002,224.939,23,10,60.200001,467642.81,25.341965,47317.64668,0.335806643,9883.053
2012,Michigan,8.3400002,229.59399,23,9.1000004,60.099998,476499.78,25.307886,48139.6108,0.329541559,9898.289
2013,Michigan,8.2200003,232.957,23,8.6999998,60.5,483315.91,25.16415,48746.90488,0.326655194,9914.802
2014,Michigan,8.8999996,236.73599,23,7.1999998,60.5,489601.28,25.473888,49295.1725,0.349377355,9932.033
2015,Michigan,8.8900003,237.017,23,5.4000001,60.400002,500330.91,26.289902,50363.05462,0.33815266,9934.483
2016,Michigan,9.1599998,240.007,23,5,61.299999,509906.19,26.420799,51225.65769,0.346696548,9954.117
2017,Michigan,9.3900003,245.12,23,4.5999999,61.400002,516038.38,26.635078,51724.08616,0.352542624,9976.752
2018,Michigan,9.5299997,251.10699,23,4.1999998,61.700001,527385.19,26.656425,52805.65611,0.357512296,9987.286
2019,Michigan,9.7600002,255.657,23,4.0999999,61.900002,526787.5,26.750027,52758.97001,0.364859452,9984.795
2020,Michigan,9.6499996,258.66,23,10,60.5,502418,28.575001,50410.39757,0.337707761,9966.555
2001,Minnesota,7.52,177.10001,24,3.8,75.300003,279118.81,25.72064,56016.50359,0.292372196,4982.796
2002,Minnesota,7.4000001,179.89999,24,4.5,75.199997,285746.19,25.8948,56933.63034,0.285771665,5018.935
2003,Minnesota,7.2399998,184,24,4.8000002,74.900002,297794.22,26.092428,58927.4715,0.277475128,5053.572
2004,Minnesota,7.0500002,188.89999,24,4.5999999,74.300003,310638.91,26.614191,61056.68893,0.26489628,5087.713
2005,Minnesota,6.8200002,195.3,24,4.0999999,73.400002,320871.19,26.00705,62675.07527,0.262236594,5119.598
2006,Minnesota,6.7399998,201.60001,24,4.0999999,72.800003,320583.84,26.029045,62085.87688,0.258941494,5163.555
2007,Minnesota,6.5500002,207.342,24,4.5999999,72.199997,322745.09,26.617867,61980.50854,0.246075322,5207.203
2008,Minnesota,7.0300002,215.30299,24,5.4000001,72,325136.53,26.476252,61965.96429,0.265520973,5247.018
2009,Minnesota,7.9000001,214.537,24,7.9000001,71.800003,312819.09,26.299519,59232.54418,0.300385726,5281.203
2010,Minnesota,8.6000004,218.056,24,7.4000001,71.5,323693.03,26.70525,60948.41887,0.322034072,5310.934
2011,Minnesota,8.3400002,224.939,24,6.5,71.099998,331181.81,26.4638,61942.27568,0.315147492,5346.62
2012,Minnesota,8.1700001,229.59399,24,5.6999998,70.5,336305.5,26.745192,62539.37703,0.30547547,5377.5
2013,Minnesota,8.0500002,232.957,24,5,70.199997,344374.81,26.775101,63599.72128,0.300652468,5414.722
2014,Minnesota,7.9200001,236.73599,24,4.3000002,70.099998,354075.13,27.113838,64936.16057,0.292101771,5452.665
2015,Minnesota,7.9099998,237.017,24,3.8,70.199997,359510.84,28.0917,65556.29265,0.281577825,5484.002
2016,Minnesota,7.8099999,240.007,24,3.9000001,70,365279.34,28.14624,66109.6001,0.277479333,5525.36
2017,Minnesota,8.1800003,245.12,24,3.4000001,70,370539.13,28.5093,66532.64523,0.286923927,5569.283
2018,Minnesota,8.2799997,251.10699,24,3,69.699997,381618.66,28.74258,68039.73141,0.288074338,5608.762
2019,Minnesota,8.25,255.657,24,3.0999999,69.900002,383429,29.027702,67983.2264,0.284211268,5640.053
2020,Minnesota,8.1499996,258.66,24,6.1999998,69.599998,368216.31,30.85,65086.45049,0.264181511,5657.342
2001,Mississippi,7.52,177.10001,25,5.5,61.5,98424,18.230965,34498.49526,0.412485022,2852.994
2002,Mississippi,7.4000001,179.89999,25,6.4000001,61.099998,99844.281,18.450045,34926.69556,0.401083038,2858.681
2003,Mississippi,7.2399998,184,25,6.0999999,61.5,104111.45,18.672615,36297.11482,0.387733577,2868.312
2004,Mississippi,7.0500002,188.89999,25,6.1999998,61.599998,106510.23,18.804623,36867.38018,0.374907819,2889.01
2005,Mississippi,6.8200002,195.3,25,7.5999999,61.5,109145.98,18.950359,37559.5736,0.359887652,2905.943
2006,Mississippi,6.6100001,201.60001,25,6.4000001,59.599998,111609.24,19.257,38419.99492,0.34325181,2904.978
2007,Mississippi,6.4200001,207.342,25,6.1999998,59.599998,112968.77,19.378305,38577.6188,0.331298331,2928.35
2008,Mississippi,7.0300002,215.30299,25,6.6999998,59.200001,114733.89,19.353809,38921.79133,0.363236002,2947.806
2009,Mississippi,7.9000001,214.537,25,9.3999996,57.700001,110476.08,19.634159,37338.46519,0.402359994,2958.774
2010,Mississippi,8.6000004,218.056,25,10.1,58.700001,111153.02,19.583851,37417.51119,0.439137348,2970.615
