year,state,actualminimumwage2020dollars,cpiaverage,stateid,Percent.Unemployment.Rate,PercentLaborForceParticipation
2013,Utah,8.0500002,232.957,45,4.2,67.2
2013,Vermont,9.5500002,232.957,46,4.4,68.3
2013,Virginia,8.0500002,232.957,47,5.6,66.4
2013,Washington,10.2,232.957,48,6.6,63.6
2013,West Virginia,8.0500002,232.957,49,6.7,53.8
2013,Wisconsin,8.0500002,232.957,50,6.6,68.3
2013,Wyoming,8.0500002,232.957,51,4.7,67.4
2014,Alabama,7.9200001,236.73599,1,6.7,57.2
2014,Alaska,8.4700003,236.73599,2,6.7,67.4
2014,Arizona,8.6300001,236.73599,3,6.8,60.2
2014,Arkansas,7.9200001,236.73599,4,5.9,58.1
2014,California,9.8299999,236.73599,5,7.6,62.3
2014,Colorado,8.7399998,236.73599,6,5,67.6
2014,Connecticut,9.5100002,236.73599,7,6.6,65.9
2014,Delaware,8.4700003,236.73599,8,5.6,61.4
2014,District of Columbia,10.38,236.73599,9,7.7,69.3
2014,Florida,8.6599998,236.73599,10,6.4,59.9
2014,Georgia,7.9200001,236.73599,11,7.1,62
2014,Hawaii,7.9200001,236.73599,12,4.2,61.5
2014,Idaho,7.9200001,236.73599,13,4.4,63.4
2014,Illinois,9.0100002,236.73599,14,7.2,64.8
2014,Indiana,7.9200001,236.73599,15,6,63.4
2014,Iowa,7.9200001,236.73599,16,4.2,70.2
2014,Kansas,7.9200001,236.73599,17,4.5,68.1
2014,Kentucky,7.9200001,236.73599,18,6.4,58.5
2014,Louisiana,7.9200001,236.73599,19,6.3,60.4
2014,Maine,8.1899996,236.73599,20,5.6,64.1
2014,Maryland,7.9200001,236.73599,21,5.7,66.9
2014,Massachusetts,8.7399998,236.73599,22,5.7,65.4
2014,Michigan,8.8999996,236.73599,23,7.2,60.5
2014,Minnesota,7.9200001,236.73599,24,4.3,70.1
2014,Mississippi,7.9200001,236.73599,25,7.6,54.7
2014,Missouri,8.1899996,236.73599,26,6.2,64.4
2014,Montana,8.6300001,236.73599,27,4.7,63.6
2014,Nebraska,7.9200001,236.73599,28,3.3,70.7
2014,Nevada,7.9200001,236.73599,29,8.2,63
2014,New Hampshire,7.9200001,236.73599,30,4.3,68.7
2014,New Jersey,9.0100002,236.73599,31,6.7,64.2
2014,New Mexico,8.1899996,236.73599,32,6.6,58.1
2014,New York,8.7399998,236.73599,33,6.3,60.7
2014,North Carolina,7.9200001,236.73599,34,6.1,61.1
2014,North Dakota,7.9200001,236.73599,35,2.6,71.8
2014,Ohio,7.9200001,236.73599,36,5.8,62.8
2014,Oklahoma,7.9200001,236.73599,37,4.3,61.1
2014,Oregon,9.9399996,236.73599,38,6.6,61.6
2014,Pennsylvania,7.9200001,236.73599,39,5.9,62.6
2014,Rhode Island,8.7399998,236.73599,40,7.8,65.2
2014,South Carolina,7.9200001,236.73599,41,6.3,59.1
2014,South Dakota,7.9200001,236.73599,42,3.3,70
2014,Tennessee,7.9200001,236.73599,43,6.6,59.6
2014,Texas,7.9200001,236.73599,44,5.2,64.8
2014,Utah,7.9200001,236.73599,45,3.6,67.5
2014,Vermont,9.54,236.73599,46,4,67.9
2014,Virginia,7.9200001,236.73599,47,5.1,66.1
2014,Washington,10.18,236.73599,48,5.9,63.3
2014,West Virginia,7.9200001,236.73599,49,6.5,53.6
2014,Wisconsin,7.9200001,236.73599,50,5.4,68
2014,Wyoming,7.9200001,236.73599,51,4.3,67.4
2015,Alabama,7.9099998,237.017,1,6.1,56.7
2015,Alaska,9.5500002,237.017,2,6.3,66.8
2015,Arizona,8.79,237.017,3,6.1,60.4
2015,Arkansas,8.1800003,237.017,4,5,58.3
2015,California,9.8199997,237.017,5,6.2,62.2
2015,Colorado,8.9799995,237.017,6,3.7,66.7
2015,Connecticut,9.9899998,237.017,7,5.6,65.9
2015,Delaware,9,237.017,8,4.8,62
2015,District of Columbia,11.46,237.017,9,6.9,69.7
2015,Florida,8.79,237.017,10,5.5,59.3
2015,Georgia,7.9099998,237.017,11,6.1,61
2015,Hawaii,8.46,237.017,12,3.4,61.7
2015,Idaho,7.9099998,237.017,13,3.9,63.8
2015,Illinois,9,237.017,14,6,64.8
2015,Indiana,7.9099998,237.017,15,4.8,63.8
2015,Iowa,7.9099998,237.017,16,3.7,69.9
2015,Kansas,7.9099998,237.017,17,4.2,67.8
2015,Kentucky,7.9099998,237.017,18,5.2,57.5
2015,Louisiana,7.9099998,237.017,19,6.3,60.3
2015,Maine,8.1800003,237.017,20,4.4,63
2015,Maryland,9,237.017,21,5,66.8
2015,Massachusetts,9.8199997,237.017,22,4.8,65.2
2015,Michigan,8.8900003,237.017,23,5.4,60.4
2015,Minnesota,7.9099998,237.017,24,3.8,70.2
2015,Mississippi,7.9099998,237.017,25,6.5,55.3
2015,Missouri,8.3500004,237.017,26,5.1,64.6
2015,Montana,8.79,237.017,27,4.3,63.6
2015,Nebraska,8.7299995,237.017,28,3,70.2
2015,Nevada,7.9099998,237.017,29,6.9,62.5
2015,New Hampshire,7.9099998,237.017,30,3.4,68.5
2015,New Jersey,9.1499996,237.017,31,5.7,64.1
2015,New Mexico,8.1800003,237.017,32,6.6,58.3
2015,New York,9.5500002,237.017,33,5.2,60.7
2015,North Carolina,7.9099998,237.017,34,5.7,61.1
2015,North Dakota,7.9099998,237.017,35,2.8,70.8
2015,Ohio,7.9099998,237.017,36,5,62.6
2015,Oklahoma,7.9099998,237.017,37,4.3,61.6
2015,Oregon,10.09,237.017,38,5.5,61.6
2015,Pennsylvania,7.9099998,237.017,39,5.4,62.9
2015,Rhode Island,9.8199997,237.017,40,6,64.9
2015,South Carolina,7.9099998,237.017,41,5.9,59.3
2015,South Dakota,9.2799997,237.017,42,3.1,69.9
2015,Tennessee,7.9099998,237.017,43,5.6,59.6
2015,Texas,7.9099998,237.017,44,4.5,63.9
2015,Utah,7.9099998,237.017,45,3.5,67.9
2015,Vermont,9.9899998,237.017,46,3.5,67.3
2015,Virginia,7.9099998,237.017,47,4.4,65.2
2015,Washington,10.33,237.017,48,5.4,63.3
2015,West Virginia,8.7299995,237.017,49,6.6,53.5
2015,Wisconsin,7.9099998,237.017,50,4.4,67.8
2015,Wyoming,7.9099998,237.017,51,4.2,66.8
2016,Alabama,7.8099999,240.007,1,5.9,56.5
2016,Alaska,10.51,240.007,2,6.6,66.3
2016,Arizona,8.6800003,240.007,3,5.5,60.4
2016,Arkansas,8.6199999,240.007,4,4,58.1
2016,California,10.78,240.007,5,5.5,62.2
2016,Colorado,8.96,240.007,6,3.1,66.9
2016,Connecticut,10.35,240.007,7,4.9,65.9
2016,Delaware,8.8900003,240.007,8,4.5,62.2
2016,District of Columbia,12.39,240.007,9,6.2,69.9
2016,Florida,8.6800003,240.007,10,4.9,59.2
2016,Georgia,7.8099999,240.007,11,5.5,62.4
2016,Hawaii,9.1599998,240.007,12,2.9,62.1
2016,Idaho,7.8099999,240.007,13,3.7,63.8
2016,Illinois,8.8900003,240.007,14,5.9,65.3
2016,Indiana,7.8099999,240.007,15,4.4,64.7
2016,Iowa,7.8099999,240.007,16,3.6,69.7
2016,Kansas,7.8099999,240.007,17,4,67.4
2016,Kentucky,7.8099999,240.007,18,5,58.3
2016,Louisiana,7.8099999,240.007,19,6.1,59.3
2016,Maine,8.0799999,240.007,20,3.8,63.4
2016,Maryland,9.4300003,240.007,21,4.3,66.9
2016,Massachusetts,10.78,240.007,22,4,65.3
2016,Michigan,9.1599998,240.007,23,5,61.3
2016,Minnesota,7.8099999,240.007,24,3.9,70
2016,Mississippi,7.8099999,240.007,25,6,55.7
2016,Missouri,8.2399998,240.007,26,4.6,64.6
2016,Montana,8.6800003,240.007,27,4.3,63.3
2016,Nebraska,9.6999998,240.007,28,3.1,69.9
2016,Nevada,7.8099999,240.007,29,5.8,62.1
2016,New Hampshire,7.8099999,240.007,30,2.9,68.6
2016,New Jersey,9.0299997,240.007,31,4.9,63.9
2016,New Mexico,8.0799999,240.007,32,6.8,58.4
2016,New York,9.6999998,240.007,33,4.9,60.6
2016,North Carolina,7.8099999,240.007,34,5.1,61.2
2016,North Dakota,7.8099999,240.007,35,3.1,70.9
2016,Ohio,7.8099999,240.007,36,5.1,62.8
2016,Oklahoma,7.8099999,240.007,37,4.7,61.1
2016,Oregon,10.51,240.007,38,4.8,62.3
2016,Pennsylvania,7.8099999,240.007,39,5.3,63.1
2016,Rhode Island,10.35,240.007,40,5.2,64.5
2016,South Carolina,7.8099999,240.007,41,4.9,58.8
2016,South Dakota,9.21,240.007,42,3,69.5
2016,Tennessee,7.8099999,240.007,43,4.8,60.2
2016,Texas,7.8099999,240.007,44,4.7,63.9
2016,Utah,7.8099999,240.007,45,3.4,68.4
2016,Vermont,10.35,240.007,46,3.1,67.1
2016,Virginia,7.8099999,240.007,47,4,65
2016,Washington,10.21,240.007,48,5.2,63.7
2016,West Virginia,9.4300003,240.007,49,6.1,53.3
2016,Wisconsin,7.8099999,240.007,50,3.9,68.1
2016,Wyoming,7.8099999,240.007,51,5.3,66.6
2017,Alabama,7.6500001,245.12,1,4.6,56.7
2017,Alaska,10.34,245.12,2,6.5,66
2017,Arizona,10.55,245.12,3,5,60.6
2017,Arkansas,8.9700003,245.12,4,3.7,58.1
2017,California,10.55,245.12,5,4.8,62.3
2017,Colorado,9.8100004,245.12,6,2.6,67.8
2017,Connecticut,10.66,245.12,7,4.4,66.1
2017,Delaware,8.71,245.12,8,4.5,62.4
2017,District of Columbia,12.14,245.12,9,6.1,70.6
2017,Florida,8.5500002,245.12,10,4.3,59.3
2017,Georgia,7.6500001,245.12,11,4.8,63.9
2017,Hawaii,9.7600002,245.12,12,2.2,62.1
2017,Idaho,7.6500001,245.12,13,3.2,63.9
2017,Illinois,8.71,245.12,14,5,64.6
2017,Indiana,7.6500001,245.12,15,3.5,64.2
2017,Iowa,7.6500001,245.12,16,3.1,68.8
2017,Kansas,7.6500001,245.12,17,3.6,66.9
2017,Kentucky,7.6500001,245.12,18,4.8,59
2017,Louisiana,7.6500001,245.12,19,5.1,58.8
2017,Maine,9.5,245.12,20,3.4,63.6
2017,Maryland,9.2299995,245.12,21,4.1,67.6
2017,Massachusetts,11.61,245.12,22,3.8,65.9
2017,Michigan,9.3900003,245.12,23,4.6,61.4
2017,Minnesota,8.1800003,245.12,24,3.4,70
2017,Mississippi,7.6500001,245.12,25,5.2,55.6
2017,Missouri,8.1300001,245.12,26,3.8,64
2017,Montana,8.6000004,245.12,27,4.1,63
2017,Nebraska,9.5,245.12,28,2.9,69.5
2017,Nevada,7.6500001,245.12,29,5,62.5
2017,New Hampshire,7.6500001,245.12,30,2.8,68.2
2017,New Jersey,8.9099998,245.12,31,4.5,63.5
2017,New Mexico,7.9099998,245.12,32,6.1,58.3
2017,New York,10.24,245.12,33,4.7,60.7
2017,North Carolina,7.6500001,245.12,34,4.5,61.4
2017,North Dakota,7.6500001,245.12,35,2.7,70.8
2017,Ohio,8.6000004,245.12,36,5,63
2017,Oklahoma,7.6500001,245.12,37,4,61.1
2017,Oregon,10.29,245.12,38,4.1,62.5
2017,Pennsylvania,7.6500001,245.12,39,5,62.7
2017,Rhode Island,10.13,245.12,40,4.5,64.7
2017,South Carolina,7.6500001,245.12,41,4.2,58.2
2017,South Dakota,9.1300001,245.12,42,3.1,69
2017,Tennessee,7.6500001,245.12,43,3.7,60.5
2017,Texas,7.6500001,245.12,44,4.3,63.9
2017,Utah,7.6500001,245.12,45,3.2,68.7
2017,Vermont,10.55,245.12,46,3,67.2
2017,Virginia,7.6500001,245.12,47,3.7,65.7
2017,Washington,11.61,245.12,48,4.6,63.7
2017,West Virginia,9.2299995,245.12,49,5.2,53.5
2017,Wisconsin,7.6500001,245.12,50,3.3,68.1
2017,Wyoming,7.6500001,245.12,51,4.3,65.9
2018,Alabama,7.4699998,251.10699,1,3.9,57.3
2018,Alaska,10.14,251.10699,2,5.9,65.1
2018,Arizona,10.82,251.10699,3,4.8,61.2
2018,Arkansas,8.7600002,251.10699,4,3.7,58
2018,California,11.33,251.10699,5,4.3,62.2
2018,Colorado,10.51,251.10699,6,3,68.6
2018,Connecticut,10.4,251.10699,7,3.9,66.1
2018,Delaware,8.5,251.10699,8,3.7,62.4
2018,District of Columbia,13.65,251.10699,9,5.7,70.7
2018,Florida,8.5,251.10699,10,3.6,59.1
2018,Georgia,7.4699998,251.10699,11,4,63.2
2018,Hawaii,10.4,251.10699,12,2.4,61.7
2018,Idaho,7.4699998,251.10699,13,2.8,64
2018,Illinois,8.5,251.10699,14,4.4,64.6
2018,Indiana,7.4699998,251.10699,15,3.4,64.9
2018,Iowa,7.4699998,251.10699,16,2.6,69.2
2018,Kansas,7.4699998,251.10699,17,3.3,66.7
2018,Kentucky,7.4699998,251.10699,18,4.2,58.9
2018,Louisiana,7.4699998,251.10699,19,4.8,59
2018,Maine,10.3,251.10699,20,3.1,63.2
2018,Maryland,10.4,251.10699,21,3.8,67.6
2018,Massachusetts,11.33,251.10699,22,3.5,67
2018,Michigan,9.5299997,251.10699,23,4.2,61.7
2018,Minnesota,8.2799997,251.10699,24,3,69.7
2018,Mississippi,7.4699998,251.10699,25,4.9,55.5
2018,Missouri,8.0900002,251.10699,26,3.2,63.7
2018,Montana,8.5500002,251.10699,27,3.8,62.8
2018,Nebraska,9.2700005,251.10699,28,2.9,69.8
2018,Nevada,7.4699998,251.10699,29,4.4,63.3
2018,New Hampshire,7.4699998,251.10699,30,2.7,68.6
2018,New Jersey,8.8599997,251.10699,31,4,63.1
2018,New Mexico,7.73,251.10699,32,4.9,58.1
2018,New York,10.71,251.10699,33,4.1,60.6
2018,North Carolina,7.4699998,251.10699,34,4,61.2
2018,North Dakota,7.4699998,251.10699,35,2.5,70
2018,Ohio,8.5500002,251.10699,36,4.5,62.8
2018,Oklahoma,7.4699998,251.10699,37,3.3,61
2018,Oregon,11.07,251.10699,38,4,61.9
2018,Pennsylvania,7.4699998,251.10699,39,4.5,62.6
2018,Rhode Island,10.4,251.10699,40,4.1,64.8
2018,South Carolina,7.4699998,251.10699,41,3.4,57.9
2018,South Dakota,9.1199999,251.10699,42,2.9,68.8
2018,Tennessee,7.4699998,251.10699,43,3.5,61
2018,Texas,7.4699998,251.10699,44,3.9,64
2018,Utah,7.4699998,251.10699,45,2.9,68.5
2018,Vermont,10.82,251.10699,46,2.6,67
2018,Virginia,7.4699998,251.10699,47,3,65.7
2018,Washington,11.85,251.10699,48,4.4,64.2
2018,West Virginia,9.0100002,251.10699,49,5.2,54.5
2018,Wisconsin,7.4699998,251.10699,50,3,67.4
2018,Wyoming,7.4699998,251.10699,51,4,65.6
2019,Alabama,7.3400002,255.657,1,3,57.9
2019,Alaska,10.31,255.657,2,5.4,64.8
2019,Arizona,12.14,255.657,3,4.9,61.8
2019,Arkansas,9.3599997,255.657,4,3.5,58.2
2019,California,12.14,255.657,5,4.2,62.3
2019,Colorado,12.14,255.657,6,2.7,68.8
2019,Connecticut,11.13,255.657,7,3.6,66.5
2019,Delaware,9.3599997,255.657,8,3.7,62.5
2019,District of Columbia,14.16,255.657,9,5.3,71.5
2019,Florida,8.6599998,255.657,10,3.3,59.3
2019,Georgia,7.3400002,255.657,11,3.5,62.8
2019,Hawaii,10.22,255.657,12,2.4,61.4
2019,Idaho,7.3400002,255.657,13,2.8,64.2
2019,Illinois,9.3599997,255.657,14,4,64.5
2019,Indiana,7.3400002,255.657,15,3.2,64.5
2019,Iowa,7.3400002,255.657,16,2.8,70.2
2019,Kansas,7.3400002,255.657,17,3.1,67.1
2019,Kentucky,7.3400002,255.657,18,4.1,59.2
2019,Louisiana,7.3400002,255.657,19,4.6,59.1
2019,Maine,12.14,255.657,20,2.7,62.6
2019,Maryland,11.13,255.657,21,3.5,68.6
2019,Massachusetts,12.9,255.657,22,3,67.1
2019,Michigan,9.7600002,255.657,23,4.1,61.9
2019,Minnesota,8.25,255.657,24,3.1,69.9
2019,Mississippi,7.3400002,255.657,25,5.5,56
2019,Missouri,9.5600004,255.657,26,3.3,63.9
2019,Montana,8.75,255.657,27,3.6,63.1
2019,Nebraska,9.1099997,255.657,28,3,70.4
2019,Nevada,7.3400002,255.657,29,3.9,64.4
2019,New Hampshire,7.3400002,255.657,30,2.6,68.9
2019,New Jersey,11.13,255.657,31,3.4,63.9
2019,New Mexico,9.1099997,255.657,32,5,58.5
2019,New York,11.94,255.657,33,3.8,60.7
2019,North Carolina,7.3400002,255.657,34,3.8,61.5
2019,North Dakota,7.3400002,255.657,35,2.3,70.1
2019,Ohio,8.8000002,255.657,36,4.2,63.2
2019,Oklahoma,7.3400002,255.657,37,3.1,60.9
2019,Oregon,11.38,255.657,38,3.7,61.8
2019,Pennsylvania,7.3400002,255.657,39,4.5,63.2
2019,Rhode Island,10.62,255.657,40,3.6,64.8
2019,South Carolina,7.3400002,255.657,41,2.8,58.2
2019,South Dakota,9.4099998,255.657,42,3,68.7
2019,Tennessee,7.3400002,255.657,43,3.4,61.9
2019,Texas,7.3400002,255.657,44,3.5,64
2019,Utah,7.3400002,255.657,45,2.5,68.5
2019,Vermont,11.09,255.657,46,2.3,66.4
2019,Virginia,7.3400002,255.657,47,2.7,66.2
2019,Washington,13.66,255.657,48,4.2,64.9
2019,West Virginia,8.8500004,255.657,49,4.9,55.1
2019,Wisconsin,7.3400002,255.657,50,3.3,66.8
2019,Wyoming,7.3400002,255.657,51,3.7,65.6
2020,Alabama,7.25,258.66,1,6,57.5
2020,Alaska,10.19,258.66,2,7.9,63.7
2020,Arizona,12,258.66,3,7.9,60.9
2020,Arkansas,10,258.66,4,6.1,57.4
2020,California,13,258.66,5,10.2,60.6
2020,Colorado,12,258.66,6,7.3,67.7
2020,Connecticut,11,258.66,7,7.9,65
2020,Delaware,9.25,258.66,8,7.9,61.2
2020,District of Columbia,14,258.66,9,8.1,70.1
2020,Florida,8.5600004,258.66,10,7.9,57.3
2020,Georgia,7.25,258.66,11,6.6,61.1
2020,Hawaii,10.1,258.66,12,11.8,59.7
2020,Idaho,7.25,258.66,13,5.4,63.4
2020,Illinois,9.25,258.66,14,9.6,62.8
2020,Indiana,7.25,258.66,15,7.2,63
2020,Iowa,7.25,258.66,16,5.3,67.2
2020,Kansas,7.25,258.66,17,5.9,67
2020,Kentucky,7.25,258.66,18,6.6,57.6
2020,Louisiana,7.25,258.66,19,8.4,58
2020,Maine,12,258.66,20,5.5,60.5
2020,Maryland,11,258.66,21,6.8,66.4
2020,Massachusetts,12.75,258.66,22,9,64.8
2020,Michigan,9.6499996,258.66,23,10,60.5
2020,Minnesota,8.1499996,258.66,24,6.2,69.6
2020,Mississippi,7.25,258.66,25,8.1,55.1
2020,Missouri,9.4499998,258.66,26,6.1,63.1
2020,Montana,8.6499996,258.66,27,5.9,62.7
2020,Nebraska,9,258.66,28,4.3,69.6
2020,Nevada,7.25,258.66,29,13,61.7
2020,New Hampshire,7.25,258.66,30,6.7,67.4
2020,New Jersey,11,258.66,31,9.8,63.5
2020,New Mexico,9,258.66,32,8.5,57.1
2020,New York,11.8,258.66,33,10.1,59.6
2020,North Carolina,7.25,258.66,34,7.4,59.2
2020,North Dakota,7.25,258.66,35,5.1,69.5
2020,Ohio,8.6999998,258.66,36,8.2,62.2
2020,Oklahoma,7.25,258.66,37,6.2,60.5
2020,Oregon,11.25,258.66,38,7.6,61.2
2020,Pennsylvania,7.25,258.66,39,9.1,62.2
2020,Rhode Island,10.5,258.66,40,9.5,62.7
2020,South Carolina,7.25,258.66,41,6.2,57.7
2020,South Dakota,9.3000002,258.66,42,4.6,68.1
2020,Tennessee,7.25,258.66,43,7.5,60.5
2020,Texas,7.25,258.66,44,7.7,62.7
2020,Utah,7.25,258.66,45,4.7,68
2020,Vermont,10.96,258.66,46,5.6,63.6
2020,Virginia,7.25,258.66,47,6.3,64.6
2020,Washington,13.5,258.66,48,8.4,64.2
2020,West Virginia,8.75,258.66,49,8.4,54.9
2020,Wisconsin,7.25,258.66,50,6.3,65.8
2020,Wyoming,7.25,258.66,51,5.9,65.3
